conversation_id_str,created_at,favorite_count,Tweet,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1940707642571477052,Thu Jul 03 17:34:59 +0000 2025,0,@maman1965 @JNE_ID Korupsi adalah penyakit hati. Pikiran maruk akan materi yg selalu kurang. Jiwa tamak utk menguasai apa saja. Korupsi tdk melulu soal materi. Bisa korupsi waktu korupsi kekuasaan. Menghalalkan segala cara utk meraih sesuatu. Koruptor adl mereka yg melakukan hal2 itu. Kamis Manis,1940826620996305087,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940826620996305087,2801269477,
1940707642571477052,Thu Jul 03 17:27:41 +0000 2025,0,@maman1965 @JNE_ID Jika skelompok org memahami &amp; menjalankan hak &amp; kewajiban maka saya yakin sifat korupsi yg mengakar bahkan sampai ranah pendidikan maka korupsi akan surut &amp; koruptor akan punah asal dg solusi &amp; konsekuensi yg seimbang. Semua elemen bertanggungjawab akan ini &amp; wajib menjalankan.,1940824783450787909,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940824783450787909,340196228,
1940707642571477052,Thu Jul 03 17:07:31 +0000 2025,0,@maman1965 @JNE_ID Korupsi tak cuma tentang maling duit tp ia menciptakan ekosistem budaya koruptif penyalahgunaan wewenang dan rekayasa aturan. Koruptor adalah pelaku korupsi yg serakah tidak punya etika dan moral. Kamis manis #Giveaway,1940819706933661746,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940819706933661746,1666141673737572352,
1940816658840568251,Thu Jul 03 16:55:24 +0000 2025,0,https://t.co/olEVnKqF7c JurnalPatroliNews Jakarta Penyidikan atas dugaan korupsi dalam proyek Digitalisasi Pendidikan di lingkungan Kementerian Pendidikan Kebudayaan Riset dan Teknologi,1940816658840568251,,,in,,0,0,0,https://x.com/undefined/status/1940816658840568251,1507307226058223618,
1940815980575564238,Thu Jul 03 16:52:43 +0000 2025,0,https://t.co/JwfHTrY5TK JurnalPatroliNews Jakarta Kejaksaan Agung melalui Tim Jaksa Penyidik di bawah Direktorat Penyidikan Jaksa Agung,1940815980575564238,,,in,,0,0,0,https://x.com/undefined/status/1940815980575564238,1507307226058223618,
1940815667810509164,Thu Jul 03 16:51:28 +0000 2025,0,https://t.co/iSXh87Gc4s JurnalPatroliNews Jakarta Sekretaris Jenderal PDI Perjuangan Hasto Kristiyanto disebut oleh tim Jaksa Penuntut Umum Komisi Pemberantasan Korupsi (KPK) sengaja memakai,1940815667810509164,,,in,,0,0,0,https://x.com/undefined/status/1940815667810509164,1507307226058223618,
1940707642571477052,Thu Jul 03 16:44:42 +0000 2025,0,@maman1965 @JNE_ID lihat bagaimana korupsi justru dilakukan oleh seorang ulama tokoh publik maupun kepala desa. bahkan ada ungkapan menggelikan yang sudah beredar lama wajarlah jika ia korupsi modalnya untuk menang sangatlah besar bahkan kita sudah pasrah dan mewajarkan korupsi,1940813963866132655,,RiskiSyarifudi3,in,,0,0,0,https://x.com/undefined/status/1940813963866132655,1262555719200419843,
1940707642571477052,Thu Jul 03 16:41:57 +0000 2025,0,@maman1965 @JNE_ID budaya tersebut telah merangsek ke dalam berbagai lapis masyarakat tak perduli miskin kaya pintar atau bodoh. lihat saja bagaimana sebagian masyarakat justru menyuap polisi ketika ditilang suap menyuap adalah bentuk gratifikasi. Ia adalah bentuk lain dari korupsi,1940813274272223241,,RiskiSyarifudi3,in,,0,3,0,https://x.com/undefined/status/1940813274272223241,1262555719200419843,
1940707642571477052,Thu Jul 03 16:41:16 +0000 2025,0,@maman1965 @JNE_ID Korupsi tindakan yg sangat mrugikn orang/masy/negara dll mmanfaatkn jabatan/kkuasanny u korupsi/mngambil yg bukan milikny(uang/barang dll) dg brbagai cr.Koruptor orang yg melakukn korupsi bs prorangan.peluang u korupsi ada dmn2 dbutuhkn iman yg kuat u bs trhindar mleakukn korupsi,1940813102943293789,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940813102943293789,404659079,
1940707642571477052,Thu Jul 03 16:39:01 +0000 2025,0,@maman1965 @JNE_ID Korupsi tak akan pernah hilang sebab kita hanya benci koruptor bukan korupsi salah satu masalah terbesar bangsa ini adalah perilaku koruptif yang sudah mengakar menjadi semacam budaya namun jangan samakan koruptor dengan budayawan ini hanya perumpamaan saja.,1940812534489272693,,maman1965,in,,0,1,0,https://x.com/undefined/status/1940812534489272693,1262555719200419843,
1940804585826013346,Thu Jul 03 16:07:26 +0000 2025,0,Dituding Terlibat Korupsi BSPS Camat Raas: Silahkan laporkan saya! https://t.co/5KFdI6tSOW,1940804585826013346,,,in,,0,0,0,https://x.com/undefined/status/1940804585826013346,2711666228,
1940789201483513946,Thu Jul 03 15:06:18 +0000 2025,0,Seret Nama Khofifah Terlibat Korupsi Dana Hibah Jatim MAKI Jatim Pasang Badan https://t.co/auKCCkL1Jr,1940789201483513946,,,in,,0,0,0,https://x.com/undefined/status/1940789201483513946,89877164,
1940770847712858531,Thu Jul 03 15:02:49 +0000 2025,0,@ProfOnline_id Kebaikan dibalas dengan kebaikan toa masjidnya konsisten gak tuh ? Banyakin tiang masjidnya satu gak apa-apa biar gak korupsi,1940788327042765149,,ProfOnline_id,in,,0,0,0,https://x.com/undefined/status/1940788327042765149,1609201794525327361,
1940707642571477052,Thu Jul 03 14:45:06 +0000 2025,0,@maman1965 @JNE_ID Ada yang dipaksa korupsi oleh suatu sistem karena si koruptor tetap ingin bertahan berada di dalam sistem tersebut. Padahal sebelum masuk ke dalam sistem tersebut dia orang yang bersih.,1940783865834168652,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940783865834168652,414848936,
1940707642571477052,Thu Jul 03 14:40:26 +0000 2025,0,@maman1965 @JNE_ID Korupsi adalah bahaya laten bagi siapa pun koruptor adalah pelaku koruptif yg merugikan orang lain parahnya ini menggejala di nyaris semua sektor sendi kehidupan terkecuali yg ingat pada Tuhannya bahwasanya laku tersebut adalah nirempati moga kita dijauhkan dg hal² demikian!,1940782693496901973,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940782693496901973,1833873551323209728,
1940777138589958400,Thu Jul 03 14:18:22 +0000 2025,0,Prabowo Deklarasi Perang Terbuka Lawan Korupsi dan Manipulasi Dana Negara https://t.co/RLKxAHZrcK,1940777138589958400,,,in,,0,0,0,https://x.com/undefined/status/1940777138589958400,1369734116191608833,
1940777110446182733,Thu Jul 03 14:18:15 +0000 2025,0,Nadiem Dicekal 6 Bulan ke Luar Negeri Kejagung Dalami Korupsi Proyek Pendidikan https://t.co/D7JS11Bmoj,1940777110446182733,,,in,,0,0,0,https://x.com/undefined/status/1940777110446182733,1369734116191608833,
1940776411293499730,Thu Jul 03 14:15:28 +0000 2025,0,Ahmad Muzani Buka Suara soal Dugaan Korupsi di MPR: Kami Hormati Langkah KPK https://t.co/dV0D19Wcbv,1940776411293499730,,,in,,0,0,0,https://x.com/undefined/status/1940776411293499730,1369734116191608833,
1940776287519518952,Thu Jul 03 14:14:59 +0000 2025,0,KPK Tetapkan Tersangka Dugaan Korupsi di MPR Gratifikasi Capai Rp 17 Miliar https://t.co/Gj0EVdUbt3,1940776287519518952,,,in,,0,0,0,https://x.com/undefined/status/1940776287519518952,1369734116191608833,
1940743009575772448,Thu Jul 03 12:02:45 +0000 2025,2,Estimasi kerugian negara kasus korupsi proyek revitalisasi Pasar Cinde Palembang hampir Rp 1 triliun karena mencakup hancurnya pasar berstatus cagar budaya. #Polhuk #Kompas60 https://t.co/kYMoPuSuJQ,1940743009575772448,,,in,,1,0,4,https://x.com/undefined/status/1940743009575772448,255866913,
1940707642571477052,Thu Jul 03 11:42:02 +0000 2025,0,@maman1965 @JNE_ID Ayah bilang 'satu kebohongan akan menjadi kebohongan yg lain'. Korupsi dan koruptor adlh bukti dr kebohongan terstruktur yg telah jd karakter dan budaya dimana² bahkan di instansi yg mengenal Tuhan sekalipun. Mungkin benar Indonesia tak takut apapun bhkan Tuham sekalipun.,1940737797784268848,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940737797784268848,925944798636150784,
1940707642571477052,Thu Jul 03 11:33:43 +0000 2025,0,@maman1965 @JNE_ID berjuang keras buat hidup Korupsi bukan kesalahan kecil tapi kejahatan besar yang harus dihukum seberat-beratnya️ Aku benci korupsi dan lebih benci lagi kalau pelakunya bisa lolos dengan hukuman ringan atau malah dilindungi Ini bukan soal dendam tapi soal keadilan-,1940735705493430669,,jaesan_girl,in,,0,1,0,https://x.com/undefined/status/1940735705493430669,1618187516607365120,
1940707642571477052,Thu Jul 03 11:33:02 +0000 2025,0,@maman1965 @JNE_ID Korupsi itu racun buat negara Bukan cuma soal nyolong uang tapi ngerampas hak banyak orang Jalan rusak sekolah nggak layak bantuan nggak sampe semua bisa karena ulah koruptor yang egois dan tega Mereka hidup enak dari uang yang bukan haknya sementara rakyat harus-,1940735532235112669,,maman1965,in,,0,1,0,https://x.com/undefined/status/1940735532235112669,1618187516607365120,
1940707642571477052,Thu Jul 03 11:29:41 +0000 2025,0,@maman1965 @JNE_ID Korupsi sdh mnjadi budaya dnegeri Konoha. Awalnya manis mngatakan &amp; mlakukan tindakan anti korupsi namun seiring berjalannya waktu &amp; naiknya jabatan melihat peluang sdikit lngsung kalap. Dsini pentingnya percaya pd kbenaran &amp; kjujuran sejak dini. Jalan yg dridhoi-Nya. #Giveaway,1940734687124902387,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940734687124902387,98318671,
1940707642571477052,Thu Jul 03 11:29:10 +0000 2025,0,@maman1965 @JNE_ID Makanya kita harus hati-hati harus bisa membentengi diri karna siapa saja bisa melakukan korupsi dan siapa saja bisa jadi koruptor bahkan kita sendiri pun bisa jadi melakukan tindakan itu kalo kita tidak bisa menjaga diri kita,1940734560318509125,,Il_al97,in,,0,0,0,https://x.com/undefined/status/1940734560318509125,1097674645824663554,
1940707642571477052,Thu Jul 03 11:24:07 +0000 2025,0,@maman1965 @JNE_ID KORUPSI = SERAKAH!!!!,1940733289595392346,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940733289595392346,1251661214,
1940707642571477052,Thu Jul 03 11:23:38 +0000 2025,1,@maman1965 @JNE_ID Korupsi bukan hanya tentang penggelapan dana yang bermilyar-milyar atu bahkan bertriliun-triliun saja tapi penyelewengan dana iuran warga untuk kegiatan agustusan pun itu juga disebut korupsi,1940733164835820032,,maman1965,in,,0,1,0,https://x.com/undefined/status/1940733164835820032,1097674645824663554,
1940707642571477052,Thu Jul 03 11:20:59 +0000 2025,0,@maman1965 @JNE_ID KORUPSI itu ibarat penyakit ganas menular yg menggerogoti sendi-sendi kehidupan dan sulit terdekteksi. Tau-tau dampaknya sdh sangat fatal. Sementara KORUPTOR adalah penyakitnya itu sendiri. Bakteri atau virus jahat yg sangat menginfeksi dan sangat sulit dikendalikan !,1940732498251862349,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940732498251862349,775238037512921088,
1940707642571477052,Thu Jul 03 11:16:02 +0000 2025,0,@maman1965 @JNE_ID Korupsi itu perusak moral dan banyak mendzolimi Korupsi itu bergerak menuju hilangnya sifat manusiawi Korupsi itu memakan hak orang lain secara bersamaan ataupun sendiri Koruptor itu orang orang yang hatinya busuk dan kotor Koruptor itu harus di miskinkan jangan kasih kendor,1940731251369168941,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940731251369168941,1605692943394050048,
1940730152151031924,Thu Jul 03 11:11:39 +0000 2025,0,KPK Singgung Kualitas Jalan di Sumut Buruk gegara Kadis PUPR Korupsi https://t.co/zKqiiKweal,1940730152151031924,,,in,,0,0,0,https://x.com/undefined/status/1940730152151031924,132078023,
1940707642571477052,Thu Jul 03 11:00:39 +0000 2025,0,@maman1965 @JNE_ID Korupsi perbuatan merusak masa depan bangsa ini anak anak yang harusnya bisa sekolah gratis harus pupus karna diserakahi oleh si tukang korupsi. Tidak hanya dihukum mati tetapi harus di gembosi semua harta yang dimiliki. No Korupsi yes Komedi ( gagal fokus kaos kang maman),1940727383197470849,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940727383197470849,112622417,
1940707642571477052,Thu Jul 03 10:53:55 +0000 2025,0,@maman1965 @JNE_ID Korupsi di Indonesia usah diberantas butuh pemimpin yg tidak ada kepentingan yg lain selain kepentingan rakyat walaupun rawan dilengserkan seperti almarhum Gus Dur Tukang korupsi miskinkan selesai. #Giveaway @JNE_ID,1940725688568521033,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940725688568521033,472801367,
1940707642571477052,Thu Jul 03 10:53:43 +0000 2025,0,@maman1965 @JNE_ID Koruptor tidak pernah puas dengan pemberian Tuhan karena itu dia bekerja sama dengan setan melakukan korupsi setan membujuk teman² koruptor untuk ikutan.,1940725638681522354,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940725638681522354,484472002,
1940707642571477052,Thu Jul 03 10:53:07 +0000 2025,0,@maman1965 @JNE_ID Korupsi dan koruptor adalah kesatuan yang tidak bisa dipisah. Selama korupsi dilakukan sekecil apapun jumlahnya. Maka koruptor akan selalu ada dan menyangkal bahwa ini bukan termasuk korupsi,1940725485417517389,,maman1965,in,,0,0,0,https://x.com/undefined/status/1940725485417517389,903028118,
