conversation_id_str,created_at,favorite_count,Tweet,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1940568786123608322,Thu Jul 03 00:30:27 +0000 2025,0,Modus Pemufakatan Jahat Kasus Korupsi di Kemdikbud Akademisi: Bisa Disasar ke Pasal 2-20 UU Tipikor https://t.co/dvBfy5b4Gh,1940568786123608322,,,in,,0,0,0,https://x.com/undefined/status/1940568786123608322,1238486702550728706,
1940567691779363192,Thu Jul 03 00:26:06 +0000 2025,1,KPK Cegah Dirut Allo Bank ke Luar Negeri terkait Skandal Korupsi Pengadaan EDC BRI https://t.co/mdiD1EdQwd,1940567691779363192,,,in,,0,0,0,https://x.com/undefined/status/1940567691779363192,41730943,
1940557082052497714,Wed Jul 02 23:43:56 +0000 2025,0,https://t.co/WfVX5V4llV,1940557082052497714,,,zxx,,0,0,0,https://x.com/undefined/status/1940557082052497714,100322652,
1940382546757665018,Wed Jul 02 23:40:14 +0000 2025,0,@asboediono_id Ada waktu Indonesia dipimpin oleh Petruk Dadi Ratu. Suratan takdir seorang emban/ pembantu/ Batur memimpin suatu negeri besar alhasil rusak semua tatanan korupsi merajalela Hanya keluarganya yang hidup mulya rakyat sengsara.,1940556148287103474,,asboediono_id,in,,0,0,0,https://x.com/undefined/status/1940556148287103474,709721068856954880,
1940549799373426963,Wed Jul 02 23:15:00 +0000 2025,3,KPK Pertimbangkan Panggil Bobby Nasution terkait Korupsi Proyek Jalan di Sumut https://t.co/LcZDSzi1ak,1940549799373426963,,,in,,1,2,0,https://x.com/undefined/status/1940549799373426963,132078023,
1940546976908824779,Wed Jul 02 23:03:47 +0000 2025,1,MA Potong Hukuman Setya Novanto KPK Ingatkan soal Efek Jera Pelaku Korupsi Setya bisa bebas pada 2030 setelah MA mengurangi hukumannya menjadi 12 5 tahun. Terbuka pula kemungkinan terpidana kasus KTP-el ini bebas lebih cepat. Baca Kompas https://t.co/2VFIt2NbpG @hariankompas,1940546976908824779,,,in,,0,0,0,https://x.com/undefined/status/1940546976908824779,1445984430258982913,
1940546672666562679,Wed Jul 02 23:02:35 +0000 2025,0,https://t.co/UXcmUWKWRi https://t.co/PEHK4IVwiH - Komisi Pemberantasan Korupsi (KPK) selesai menggeledah rumah Kepala Dinas PUPR Provinsi Sumatera Utara (Sumut) Topan Obaja Putra Ginting (TOP). #KPK #PUPR #puprsumut #sumatrautara #ipol https://t.co/xDZ1J4QFb3,1940546672666562679,https://pbs.twimg.com/media/Gu401otWQAAk7pu.jpg,,in,,0,0,0,https://x.com/undefined/status/1940546672666562679,1407567917537894407,
1940495237111337152,Wed Jul 02 19:38:11 +0000 2025,0,Kejaksaan Menetapkan YRS Mantri BRI Cabang Klaten Sebagai Tersangka Korupsi Dana KUR Senilai Rp 3 Miliar https://t.co/flXlmcUpVe,1940495237111337152,,,in,,0,0,0,https://x.com/undefined/status/1940495237111337152,993881792842055680,
1940483119431524400,Wed Jul 02 18:50:02 +0000 2025,0,Anak Buah Jadi Tersangka KPK Bobby Siap Diperiksa soal Korupsi Proyek Jalan di Sumut? https://t.co/Cidjfu9X7r,1940483119431524400,,,in,,0,0,0,https://x.com/undefined/status/1940483119431524400,1929782635821477888,
1940475963856638358,Wed Jul 02 18:21:36 +0000 2025,0,Dalam Kasus Dugaan Korupsi ASDP KPK Bakal Periksa Dua Pihak Swasta https://t.co/6cYPMUTodA #dalam #kasus #dugaan #korupsi #asdp #kpk #bakal #periksa #dua #pihak #swasta,1940475963856638358,,,in,,0,0,0,https://x.com/undefined/status/1940475963856638358,1585100750031835136,
1940472379475743034,Wed Jul 02 18:07:22 +0000 2025,0,Setya Novanto Terpidana Korupsi E-KTP Dipenjara 12 Tahun Kuasa Hukum: Harusnya Bebas https://t.co/Yj4KXw8ufr,1940472379475743034,,,in,,0,0,0,https://x.com/undefined/status/1940472379475743034,1467312143062081538,
1940460944817344778,Wed Jul 02 17:21:55 +0000 2025,0,Rekor Pemerintahan Jokowi Menterinya Paling Banyak Jadi Tersangka Kasus Korupsi Belakangan aparat p... https://t.co/XKEbQTSHt0,1940460944817344778,,,in,,0,0,0,https://x.com/undefined/status/1940460944817344778,2492560088,
1940398938705846319,Wed Jul 02 16:18:35 +0000 2025,0,@mthamrin1511 @kompascom Tragedi Mei 1998 @detikcom @KemensetnegRI @setkabgoid @neohistoria_id Fadli Zon korupsi Oli Pembangunan @tempodotco,1940445002892800455,,mthamrin1511,in,,0,1,0,https://x.com/undefined/status/1940445002892800455,1017571640,
1940441660951019851,Wed Jul 02 16:05:18 +0000 2025,0,Rekor Pemerintahan Jokowi Menterinya Paling Banyak Jadi Tersangka Kasus Korupsi Belakangan aparat p... https://t.co/QDbDZLK7Zl,1940441660951019851,,,in,,0,0,0,https://x.com/undefined/status/1940441660951019851,1876013741021777920,
1940440658260464001,Wed Jul 02 16:01:19 +0000 2025,0,Adik Ipar Ganjar Dituntut 5 5 Tahun Bui dalam Kasus Korupsi Jembatan Purbalingga Zaini Makarim Supriyatno adik ipar mantan Gubernur Jawa Tengah Ganjar Pranowo dituntut hukuman 5 5 tahun penjara dalam dugaan korupsi pembangan Jembatan Merah Purbalingga. https://t.co/oTz4eOI8b6 https://t.co/7WC7uu2DWJ,1940440658260464001,https://pbs.twimg.com/media/Gu3UfufWoAAI-hO.jpg,,in,,0,0,0,https://x.com/undefined/status/1940440658260464001,155169715,
1940439744099574030,Wed Jul 02 15:57:41 +0000 2025,0,RAUT BOBBY RESPON Aliran Dana Korupsi Kadis PUPR Sumut : Ya Kita Lihat di Hukum Saja https://t.co/oTslEEJMX1,1940439744099574030,,,in,,0,0,0,https://x.com/undefined/status/1940439744099574030,1905541509623242752,
